Date,Open,High,Low,Close
16-10-2008,131.25,132.18,116.97,123.75
17-10-2008,125,132.25,111.25,113.46
20-10-2008,124.16,126.25,113.81,122.84
21-10-2008,134.6,141.98,123.34,139.77
22-10-2008,138.75,138.75,127.78,136.66
23-10-2008,131.16,147,125.31,136.82
24-10-2008,125.93,134.1,110,124.71
27-10-2008,120.25,129.5,103.84,124.19
29-10-2008,140.5,143.75,132.56,135.2
31-10-2008,142.25,148.75,132.44,134.38
03-11-2008,139.99,145.75,131.76,136.85
04-11-2008,149.15,149.15,122.5,127.13
05-11-2008,128.75,137.23,125,126.6
06-11-2008,132.13,132.13,120.53,125.05
07-11-2008,125,133.75,121.44,131.29
10-11-2008,137.48,138.13,128.76,136.61
11-11-2008,135.5,136.94,130,132.21
12-11-2008,132.21,138.61,128.76,133.73
14-11-2008,136.25,137.13,130.88,132.71
17-11-2008,132.25,134.25,126.38,129.75
18-11-2008,130,130,120,120.79
19-11-2008,122.5,124,117.93,120.66
20-11-2008,120,120,115,118.25
21-11-2008,117.43,129.25,115,126.61
24-11-2008,126,132.91,122.56,129.98
25-11-2008,129.77,134.99,125.01,126
26-11-2008,125.81,132.5,124.29,131.86
28-11-2008,129.5,142,129.5,139.85
01-12-2008,139.85,148.44,139.09,141.04
02-12-2008,142.5,142.5,130.76,133.21
03-12-2008,134.09,137.93,130.4,133.7
04-12-2008,133.75,138.43,125.84,137.35
05-12-2008,134.6,136.32,129.56,130.45
08-12-2008,133.75,136.56,128.1,130.56
10-12-2008,137.45,139.2,132.38,135.26
11-12-2008,137.43,137.43,125.5,126.91
12-12-2008,127.49,127.49,118.81,120.32
15-12-2008,125.5,125.5,116.81,117.41
16-12-2008,117.5,121.22,116.25,119.84
17-12-2008,121.34,123,118,119.32
18-12-2008,118.72,128.52,118,127.63
19-12-2008,125.75,133.5,123.53,128.39
22-12-2008,129.88,129.88,125.85,127.64
23-12-2008,123.8,127.9,123.06,125.15
24-12-2008,124.18,126.19,118.06,119.54
26-12-2008,116.3,123.75,116.3,117.91
29-12-2008,119,119.88,115,119.2
30-12-2008,121.25,123.38,117.5,120.64
31-12-2008,123.07,123.07,118.06,119.47
02-01-2009,124.26,127.18,123.54,124.57
05-01-2009,125.5,130.75,124.5,128.81
06-01-2009,128.75,130.5,124.56,126.6
07-01-2009,129.75,129.95,116.15,126.2
09-01-2009,124.97,137.45,121.25,134.24
12-01-2009,127.91,132.5,126.28,128.14
13-01-2009,124.9,134.25,122.05,131.41
14-01-2009,132,139.4,132,134.74
15-01-2009,130,130.75,124.59,127.61
16-01-2009,127.18,129.75,121.63,125.75
19-01-2009,129.48,129.48,121.82,125.19
20-01-2009,123.68,126.97,122.5,124.11
21-01-2009,122.75,125.25,121.25,123.07
22-01-2009,123.75,126.01,120.79,124.15
23-01-2009,122.53,124.72,120.82,121.54
27-01-2009,122.75,128.75,122.75,124.78
28-01-2009,118.8,127.5,118.8,126.86
29-01-2009,128.01,129.5,124.03,128.5
30-01-2009,126.25,128.75,124.57,127.9
02-02-2009,127.2,127.2,121.79,122.82
03-02-2009,123.25,127.45,123.25,124.96
04-02-2009,125.75,128.23,123.25,124.66
05-02-2009,125,125.65,119.56,120.72
06-02-2009,122.5,126.97,121.75,125.7
09-02-2009,125,130.91,124.16,128.75
10-02-2009,129.25,132,127.75,131.15
11-02-2009,129.5,130.75,128,128.69
12-02-2009,128,128.93,126.03,127.47
13-02-2009,127.5,130,126.75,127.8
16-02-2009,126.9,128.74,124.5,125.19
17-02-2009,124,124.95,120,121.31
18-02-2009,120.34,122.72,119.25,120.19
19-02-2009,120.5,123.2,119.75,122.38
20-02-2009,121.63,121.88,116.07,118.51
24-02-2009,117.5,118.93,115.13,117.22
25-02-2009,117.5,121.2,117.5,120.19
26-02-2009,120.25,122.65,119.25,120.55
27-02-2009,120.5,122.25,113.81,120.78
02-03-2009,118.53,120.5,113.7,114.96
03-03-2009,113,116.5,109.84,111.55
04-03-2009,112,116.11,111.55,115.14
05-03-2009,116.24,117.72,114.5,115.8
06-03-2009,115,121.21,114.41,120.43
09-03-2009,117.78,120,114.75,115.75
12-03-2009,115.41,121.25,115.41,119.35
13-03-2009,118.34,127.5,118.34,126.71
16-03-2009,127.5,130.7,125.6,129.95
17-03-2009,128.75,129.5,123.26,124.39
18-03-2009,125,128.63,125,126.29
19-03-2009,126.38,129.5,125.4,128.74
20-03-2009,132.23,132.23,126.38,127.45
23-03-2009,131.13,132.4,127.75,129.91
24-03-2009,130.55,133.13,128.05,130.41
25-03-2009,125.91,132.48,125.91,131.5
26-03-2009,128.16,144.49,128.16,139.61
27-03-2009,134.16,146.25,134.16,143.71
30-03-2009,133.44,142.5,129.5,130.81
31-03-2009,131.25,135.98,131.25,134.64
01-04-2009,134,138.45,130.13,136.13
02-04-2009,136.41,146.75,136.41,144.69
06-04-2009,146.2,148.5,143.93,144.89
08-04-2009,146.27,153.43,140.25,151.04
09-04-2009,153,154.98,148.56,150.64
13-04-2009,151.13,152.25,143.8,148.06
15-04-2009,137.89,145.45,137.51,144.43
16-04-2009,145,147.25,141.8,143.01
17-04-2009,144.2,149.88,141.27,143.27
20-04-2009,138.19,145.45,138.19,140.35
21-04-2009,144.9,147.13,136.25,137.69
22-04-2009,140,141.15,134.29,135.74
23-04-2009,137.38,143.21,136.3,142.02
24-04-2009,139.99,146.75,139.99,145.98
27-04-2009,145.96,152.2,143.13,150.48
28-04-2009,149.77,151.96,144.09,149.63
29-04-2009,150.5,157.25,150.5,155.9
04-05-2009,157.75,174.9,157.54,166.6
05-05-2009,167.25,168.74,159.02,162.75
06-05-2009,159.56,162.43,153.75,158.84
07-05-2009,159,161.25,154.82,157.93
08-05-2009,157,160.5,154.63,157.74
11-05-2009,159.63,159.91,152.25,153.81
12-05-2009,152.5,161.45,152.5,160.27
13-05-2009,160.5,161.23,153.75,155.43
14-05-2009,154.5,156.75,151.32,154.95
15-05-2009,156,163.71,156,161.01
18-05-2009,191.65,197.9,173.75,185.96
19-05-2009,187.5,187.5,163.9,167.44
20-05-2009,167.5,175.49,165.75,169.16
21-05-2009,167.5,171.25,161,161.86
22-05-2009,157.5,161.25,157.5,158.51
25-05-2009,159,161,155.66,157.84
26-05-2009,158.74,159.91,155.13,156.11
27-05-2009,157.7,163,157.7,162.14
28-05-2009,155.85,168.48,155.85,165.8
29-05-2009,167.19,177.5,163.16,176.15
01-06-2009,168.34,177.46,168.34,174.41
02-06-2009,175,177.5,172.5,173.69
03-06-2009,172.5,176.19,170.77,174.21
04-06-2009,171.75,177.25,171.59,176.8
05-06-2009,177.25,182.18,174.09,180.34
08-06-2009,181.18,187.44,180,185.52
09-06-2009,182.77,198.75,182.77,195.54
10-06-2009,196.25,201.25,191.81,195.45
11-06-2009,197,198.11,192.5,193.77
12-06-2009,196.25,198.7,190.3,191.14
15-06-2009,191.18,196.25,188.75,194.5
16-06-2009,191.65,196.75,185.6,194.57
17-06-2009,196,197.5,187.5,189.38
18-06-2009,189,196.5,186.02,188.2
19-06-2009,188.5,196,187.5,189.9
22-06-2009,192.2,193.9,184,184.82
23-06-2009,180,188.88,179,183.32
24-06-2009,186.48,194.25,180.1,190.88
25-06-2009,191,196,185.15,190.25
26-06-2009,191.25,202.2,188.27,198.7
29-06-2009,199.93,201,191.68,193.1
30-06-2009,193.75,199,191.57,194.93
01-07-2009,193.55,197.5,191.23,196.48
02-07-2009,195,197.65,190.6,195
03-07-2009,192.5,196.2,192.5,195.48
06-07-2009,198.5,199.23,189.18,190.35
07-07-2009,192,196.63,190,194.57
08-07-2009,194.35,194.45,184.13,190.57
09-07-2009,191.05,195.55,185.5,194.07
10-07-2009,195.5,200.73,195,197.57
13-07-2009,195,200.5,194.13,198.75
14-07-2009,202.5,205.55,200.2,203.48
15-07-2009,205.45,213.65,205,211.57
16-07-2009,214,217.4,206.6,209.9
17-07-2009,210.7,222.88,210.5,217.05
20-07-2009,222.5,257.45,222.5,250.27
21-07-2009,251.5,256.58,237.02,238.8
22-07-2009,241.85,242.5,226.15,233.15
23-07-2009,235.5,241.45,235,237.82
24-07-2009,245,245,238,242.27
27-07-2009,241,244.48,238.55,240.15
28-07-2009,242.18,242.48,235.65,240.32
29-07-2009,240,252.35,237.5,249.9
30-07-2009,252.63,272.5,245.13,266.55
31-07-2009,269.5,270,260.7,262.98
03-08-2009,265,267.42,260.55,265.83
04-08-2009,260.25,270.6,260.25,265.08
05-08-2009,264.75,268.48,253.77,264.5
06-08-2009,264.5,267.2,257.1,258.7
07-08-2009,258.3,260.98,253.05,254.55
10-08-2009,257.58,275.88,257,269.52
11-08-2009,268.75,279,267.05,270.95
12-08-2009,267.5,268,255.5,259.83
13-08-2009,267.2,267.2,259.8,263.38
14-08-2009,265,265,259,260.75
17-08-2009,258.4,258.75,252.63,255.07
18-08-2009,252.5,257.42,249.75,254.43
19-08-2009,256.4,257.35,247,249.02
20-08-2009,252.45,254.2,249.05,250.5
21-08-2009,251,256.25,247.5,254.63
24-08-2009,257.98,262.92,256.77,260.77
25-08-2009,259,265.5,257.05,264.15
26-08-2009,263.35,277.5,263.27,274.25
27-08-2009,275,283,270.5,273.88
28-08-2009,272.88,275,265.55,270.4
31-08-2009,265.5,266.9,260.65,263.52
01-09-2009,267.5,268.17,259.55,263.45
02-09-2009,260.5,271.45,260.5,267.3
03-09-2009,269.95,272.2,265.23,266.83
04-09-2009,270,272,263.6,265.95
07-09-2009,267.9,276.77,266.8,275.48
08-09-2009,275.95,285.25,274.83,277.33
09-09-2009,278,282.4,271.58,280.23
10-09-2009,282,284.5,276.02,278.27
11-09-2009,280.5,284.5,277.75,280.17
14-09-2009,266.83,281.95,266.83,279.55
15-09-2009,282,287.85,281,285.95
16-09-2009,289.5,289.98,282.6,285.25
17-09-2009,287.5,294,286.5,291.48
18-09-2009,292.5,295,289.5,292
22-09-2009,294.98,303,291.13,301.33
23-09-2009,304,305.83,293.63,295.45
24-09-2009,294,304.65,291,301.27
25-09-2009,277.5,299,277.5,293.7
29-09-2009,297.48,307.23,295.5,305.2
30-09-2009,307.48,311.4,306.1,310.5
01-10-2009,309,324.95,307.52,314.92
05-10-2009,309.35,319.5,305.5,307.65
06-10-2009,312.48,314.2,302.5,307.1
07-10-2009,309.45,309.45,294.33,295.85
08-10-2009,297.5,299.38,284.25,285.7
09-10-2009,287.52,295.2,278.33,280.88
12-10-2009,283.5,292.13,281.77,289.92
14-10-2009,292.48,299,290.35,296.48
15-10-2009,297,298.95,287.5,290.9
16-10-2009,283,302.2,283,299.15
20-10-2009,307,312.9,306.02,310.52
21-10-2009,310,319.7,309,316.4
22-10-2009,316,321.98,307.67,312.92
23-10-2009,315.05,322.95,314.8,319.9
26-10-2009,321.5,328.83,317.5,322.27
27-10-2009,328.95,328.95,317.27,321.38
28-10-2009,321.2,324.45,317.5,321.42
29-10-2009,318,322.75,315.6,317.02
30-10-2009,321,324.38,310,314.15
03-11-2009,318,318,300.5,303.02
04-11-2009,305.55,314,305,312.85
05-11-2009,315,315,302.8,312.25
06-11-2009,310,317.48,306.83,311.08
09-11-2009,312.5,314,307.5,311.38
10-11-2009,313,314.5,310,313.33
11-11-2009,313.52,323.5,309.25,322.63
12-11-2009,322.5,330.75,321.77,327.67
13-11-2009,327.48,337.45,323.77,335.08
16-11-2009,335,338.5,330,332.88
17-11-2009,334,346.45,329.65,345.23
18-11-2009,345.5,352.85,341.75,343.45
19-11-2009,344.95,346.2,334.75,339.95
20-11-2009,339,348,335.05,346.58
23-11-2009,347.5,350,343,347.05
24-11-2009,352,352,341,349.52
25-11-2009,349.52,355.83,346,351.4
26-11-2009,352.48,353.67,342.5,343.95
27-11-2009,338.27,343.2,327.5,335.23
30-11-2009,337,346.48,337,344.2
01-12-2009,351.7,351.7,340.13,342.88
02-12-2009,347.48,347.48,338.52,342.15
03-12-2009,343.88,347.95,339.63,345.02
04-12-2009,340.5,350.5,340.5,347.6
07-12-2009,349,352.95,347.5,349.7
08-12-2009,349.92,350.42,345.13,349.15
09-12-2009,349,355.45,346.6,353.35
10-12-2009,352.5,355,350.98,352.83
11-12-2009,353.58,357.2,350,353.05
14-12-2009,350.5,355.98,350.42,352.55
15-12-2009,354,356,348.6,350.48
16-12-2009,350.85,358.88,347.5,356.58
17-12-2009,359,364,357.5,361.38
18-12-2009,361.38,365.75,359.77,363.75
21-12-2009,365.05,374.5,363.25,367.02
22-12-2009,370,371.25,359.6,362.02
04-01-2010,377.4,379.45,374.52,375.83
05-01-2010,377.5,379.77,373.27,375.92
06-01-2010,375.92,376.1,366.5,367.42
07-01-2010,367.75,369.7,355.5,357.2
08-01-2010,358,359.25,348.25,349.9
11-01-2010,352,360.05,350.2,357.1
12-01-2010,366,377,363.5,375.02
13-01-2010,372.5,398.2,372.33,394.27
14-01-2010,399.23,399.23,384.67,389.92
15-01-2010,398,399.8,386.13,395.7
18-01-2010,400,414.5,396.5,401.1
19-01-2010,401.1,401.1,389.33,390.35
20-01-2010,396.1,396.1,385.45,389.7
21-01-2010,386.13,395.98,383.95,385.33
22-01-2010,380.5,382.5,372.35,378.92
25-01-2010,378.75,382.75,370.58,378.1
27-01-2010,375,379.85,370.08,371.65
28-01-2010,374.75,378.98,363.85,370.88
29-01-2010,367,369.9,356.08,368.1
01-02-2010,367.17,381.4,360,373.08
02-02-2010,377.5,381.33,367.5,369.2
03-02-2010,372,378.45,367.75,376.48
04-02-2010,376.48,376.95,366.25,369.35
05-02-2010,367.5,367.5,358.3,361.75
08-02-2010,364.5,367.38,354.08,362.08
09-02-2010,362.5,370.98,360.52,367.58
10-02-2010,369.95,371.85,364.05,366.15
11-02-2010,368.98,373.98,367.5,371.35
15-02-2010,375,375,369.27,373.08
16-02-2010,373.63,382.48,371.1,379.08
17-02-2010,382.45,383.98,376.27,379.33
18-02-2010,380,383.48,377.75,379.4
19-02-2010,377.45,379.75,372.9,375.27
22-02-2010,378.5,381.85,376.9,378.63
23-02-2010,379.5,382.5,375.63,381.05
24-02-2010,378,385.35,376.05,382.67
25-02-2010,384.9,384.9,380.63,383.13
26-02-2010,383.55,389.27,373.08,380.9
02-03-2010,381,384.5,377.5,381.6
03-03-2010,384.5,387,382.08,384.38
04-03-2010,384,385,378.5,381.95
05-03-2010,382.5,383.48,380.08,381.3
08-03-2010,383.8,385,380.15,381.35
09-03-2010,381.5,389.25,381.5,384.35
10-03-2010,381.85,392.23,380,390.02
11-03-2010,390.02,397.45,385.98,395.8
12-03-2010,400,400,396,398.48
15-03-2010,398.48,410,395.58,409
16-03-2010,410.75,415.98,407.9,414.5
17-03-2010,417,422.95,415,420.35
18-03-2010,422.5,422.5,410.25,412.92
19-03-2010,402.63,417.23,402.63,410.45
22-03-2010,407.45,416.9,403.08,413.8
23-03-2010,415,416.5,411.05,414.33
25-03-2010,412.05,418.4,409,414.9
26-03-2010,415,418,411.15,412.52
29-03-2010,412,414.65,404.27,405.98
30-03-2010,404.3,408.05,398.58,400
31-03-2010,400,403.63,388.65,390.33
01-04-2010,393.17,404.9,391.05,403.9
05-04-2010,408.5,408.5,399.63,401.67
06-04-2010,404.45,404.45,396.08,398.02
07-04-2010,395,404.5,390.58,399.02
08-04-2010,398,403.75,395,399.73
09-04-2010,401,403.95,394.13,395.8
12-04-2010,395.5,400,395.05,399.05
13-04-2010,400,411.9,393.63,410.42
15-04-2010,411,417.45,409.52,410.85
16-04-2010,409.5,414,405.92,407.55
19-04-2010,405,412.5,400.38,405.98
20-04-2010,412.5,416.33,393.5,394.75
21-04-2010,397.5,399.5,390.13,392.5
22-04-2010,394.55,396.83,390.5,392.98
23-04-2010,394.02,396,388.75,390.1
26-04-2010,393,395.5,390.1,392.55
27-04-2010,392.98,394.95,390.52,393.65
28-04-2010,390,391.98,382.5,385.15
29-04-2010,387.55,387.63,377.8,379.88
30-04-2010,382.5,386.4,381.27,382.7
03-05-2010,380.63,385.7,377.05,383.4
04-05-2010,387.42,387.42,378.4,380.5
05-05-2010,375,384,370.08,382.88
06-05-2010,383.98,385.45,379.6,383.55
07-05-2010,378.5,381.3,367.5,370.7
10-05-2010,380,421.5,372.5,385.13
11-05-2010,387.5,389.5,376.95,378.15
12-05-2010,378.5,383.98,375.55,379.73
13-05-2010,382.55,386.6,380.73,382.8
14-05-2010,383,388.5,377.5,381.92
17-05-2010,387.48,387.48,367.05,372.88
18-05-2010,373,373,363.15,367.55
19-05-2010,365,366.5,358.15,360.75
20-05-2010,364.5,366.15,358.08,365
21-05-2010,355,362.95,342.63,359.35
24-05-2010,362.5,365,356.35,358.8
25-05-2010,354,357,345.77,349.77
26-05-2010,354,372.4,352.05,369
27-05-2010,367.5,374.98,363.6,370.92
28-05-2010,374.9,376.75,367.75,375.4
31-05-2010,374.25,376.45,369,371.52
01-06-2010,371.52,375.98,367.35,369.6
02-06-2010,368.9,379.75,368.15,377.13
03-06-2010,380,384.5,372.55,382.73
04-06-2010,382.73,384.85,377.6,382.67
07-06-2010,374.95,378.9,368,376.63
08-06-2010,377,381,373.5,375.1
09-06-2010,376,379.27,365.5,366.52
10-06-2010,365,376.5,365,375.25
11-06-2010,380.9,381.65,375.5,379.55
14-06-2010,381.67,393.55,379,390.5
15-06-2010,378.33,388.85,378.33,383.05
16-06-2010,388.55,389.98,383.65,387.4
17-06-2010,388.5,392.4,381.85,387.65
18-06-2010,387.65,394.45,386.13,391.6
21-06-2010,396.45,397,392.3,393.85
22-06-2010,392.5,393.25,386.65,389.33
23-06-2010,385,394.48,384.92,393.15
24-06-2010,393.15,394.25,383.85,386.73
25-06-2010,387.9,387.9,378.05,379.25
28-06-2010,379.23,383.58,378.8,382.38
29-06-2010,382.5,382.5,374.5,376.9
30-06-2010,377.5,379.95,370.63,375.5
01-07-2010,375,375,362.88,366
02-07-2010,367.4,373,365.42,371.9
05-07-2010,374.4,374.45,368.55,369.5
06-07-2010,368.25,380.95,367.92,379.58
07-07-2010,380.7,383.7,374.48,382.3
08-07-2010,386,389.5,384.83,388.4
09-07-2010,390,392,385.38,387.23
12-07-2010,389.9,397,389.9,395.85
13-07-2010,396,396,384.77,387.33
14-07-2010,389,392.35,385.13,387.33
15-07-2010,385.5,392.45,382.63,391.05
16-07-2010,397.5,419.25,397.5,416.83
19-07-2010,415.73,417.35,411.63,413.35
20-07-2010,413.35,417.27,412.5,413.63
21-07-2010,416,422.4,414.8,421.5
22-07-2010,421.5,423,416.25,421.85
23-07-2010,425,425,417.55,419.65
26-07-2010,421.2,425.8,420.2,424.63
27-07-2010,427.5,429.9,423.1,424.58
28-07-2010,425.5,428.98,423.5,427.23
29-07-2010,427.5,427.5,424.5,425
30-07-2010,424.5,425,417.5,419.9
02-08-2010,421.5,424.23,418.5,419.15
03-08-2010,420.5,422.25,414.27,416.02
04-08-2010,418,436,417.92,434.4
05-08-2010,436,441.2,432.83,438.92
06-08-2010,440,441.75,430.33,432.35
09-08-2010,430.58,441.85,423.05,439.92
10-08-2010,442.5,442.5,430.7,432.25
11-08-2010,431,436.5,427.4,429.08
12-08-2010,428.45,428.45,423.1,426.73
13-08-2010,428.5,431.45,419,427.2
16-08-2010,428.5,431.27,424.4,427.05
17-08-2010,425.05,430.5,422,425.1
18-08-2010,426.5,437.9,425,435.55
19-08-2010,437,440.45,433.65,436.02
20-08-2010,434.5,439.95,431.5,434.48
23-08-2010,430,437.73,428.52,435.2
24-08-2010,435,440.95,432.5,435.35
25-08-2010,436,440.75,433.15,435.6
26-08-2010,437,439.5,430.13,438.25
27-08-2010,436.05,436.5,425.5,428.02
30-08-2010,431.4,431.4,420.05,422.83
31-08-2010,420,423.85,415.1,421.88
01-09-2010,421,430.5,420,429.2
02-09-2010,433.75,433.75,420.75,422.05
03-09-2010,425,425.75,417.55,418.65
06-09-2010,419,428.75,419,427.67
07-09-2010,429,437.45,428,435.67
08-09-2010,432,441.45,429.45,439.52
09-09-2010,441,441.25,435.67,437.35
13-09-2010,435.67,444.5,435.35,439.88
14-09-2010,441.5,449.5,440.15,447.67
15-09-2010,450,459.7,449.5,457.4
16-09-2010,454,456.73,432.25,447.7
17-09-2010,450.05,459.38,450.05,456.9
20-09-2010,458.5,460.95,453.35,456.13
21-09-2010,456,479,455.15,476.98
22-09-2010,478,480,465,467.63
23-09-2010,470,472.65,463.9,465.67
24-09-2010,466.55,468.95,462.5,465.98
27-09-2010,467.5,470.73,461,463.8
28-09-2010,462.63,465.15,457.05,459.83
29-09-2010,462.5,468.63,457.45,460.17
30-09-2010,462.5,465,457.58,463.48
01-10-2010,463.5,483,461,480.8
04-10-2010,483.38,487.5,476.5,477.9
05-10-2010,475,482.98,473.08,475.13
06-10-2010,475,483.95,475,479.83
07-10-2010,480,483,469.2,474.4
08-10-2010,472.02,477.35,434.5,471.3
11-10-2010,471.3,476.98,464.52,470.45
12-10-2010,471.33,477.9,469.55,475.35
13-10-2010,477.98,498.85,474.55,496.42
14-10-2010,498.45,502,491.17,493.02
15-10-2010,499.5,505.5,472.5,475.15
18-10-2010,485,492,465,490.63
19-10-2010,491,493.7,482.05,483.88
20-10-2010,482.25,490.25,478.1,481.63
21-10-2010,487.02,496.92,485,493.1
22-10-2010,511,524.7,511,520.1
25-10-2010,521.5,536.47,518.6,533.47
26-10-2010,531.75,533.88,520.78,531.3
27-10-2010,530,533.4,521.78,524.1
28-10-2010,525,533.78,520,526.45
29-10-2010,530,530,515.5,526.45
01-11-2010,526.03,533.2,524.55,526.7
02-11-2010,527.5,530,521.85,524.72
03-11-2010,525.45,539.5,524.2,526.4
04-11-2010,531,539.3,530.75,534.58
08-11-2010,540,541.2,531.05,534.08
09-11-2010,536.95,549.35,534.25,545.55
10-11-2010,546.13,554,543.05,546.15
11-11-2010,545,545,529.13,532.38
12-11-2010,530,534.95,524.1,527.95
15-11-2010,532.5,539.92,526.5,533
16-11-2010,533,533.2,521.1,524.45
18-11-2010,536,536,520,521.4
19-11-2010,522.45,524.5,503,507.7
22-11-2010,508,521.5,505.75,519.55
23-11-2010,517,522.5,506.2,515.03
24-11-2010,512.5,517.25,499.48,502.38
25-11-2010,505.02,520.95,503.55,510.9
26-11-2010,512.5,527,512.5,523.63
29-11-2010,527.5,539.25,525.13,535.65
30-11-2010,530.25,543.03,526.55,538
01-12-2010,532,546.6,532,540.95
02-12-2010,545.5,549.6,537.53,547.9
03-12-2010,546.53,556.5,545.58,548.67
06-12-2010,550,555,547.65,550.85
07-12-2010,550,550,541.05,543.75
08-12-2010,545.47,546.47,535.63,539.58
09-12-2010,541.85,548.65,534.05,536.3
10-12-2010,533.5,541.92,528.5,537.45
13-12-2010,535.5,540.35,524.2,538.05
14-12-2010,536.6,544.8,532.08,540.47
15-12-2010,542.55,554.2,540.75,551.83
16-12-2010,554.5,572,552.08,570.35
20-12-2010,567.4,588.5,557.42,583.35
21-12-2010,584.5,586.13,577,580.4
22-12-2010,583.5,584.5,568.88,574.88
23-12-2010,575,579.78,566.05,570
24-12-2010,567,574.4,562.88,570.55
27-12-2010,572.5,579.72,569.1,570.6
28-12-2010,570.6,575.45,570.03,573.17
29-12-2010,574.5,581,573.53,578.47
30-12-2010,576.25,587.4,576.25,585.1
31-12-2010,586.25,590,580.9,582.83
03-01-2011,583.5,588.47,577.28,579.03
04-01-2011,581.95,583.08,569.05,572.38
05-01-2011,572.63,582.95,570.88,579.47
06-01-2011,584,591,576.55,585.85
07-01-2011,588,593.42,569.08,571.33
10-01-2011,573.75,574.5,560.5,565.45
11-01-2011,561.5,567.78,543.9,549.25
12-01-2011,554.95,575.8,554,567.97
13-01-2011,564.47,577.97,558.1,562.13
14-01-2011,564.95,575,560,560.08
17-01-2011,560.6,573.28,560,568.7
18-01-2011,587,604.45,582.17,601.28
19-01-2011,601.72,604.5,592.5,596.5
20-01-2011,590,609.38,590,606.1
21-01-2011,605,610,602,605.83
24-01-2011,600,610,599.13,604.6
25-01-2011,607.4,609.65,590,594.28
27-01-2011,593.78,604.97,590.8,599.7
28-01-2011,597.5,601.8,582.63,590.67
31-01-2011,584.5,584.5,564.28,579.75
01-02-2011,582.5,582.5,566.5,575.08
02-02-2011,585,599.45,581.17,591.22
03-02-2011,592.35,597.85,585.33,591.85
04-02-2011,588,591.55,570.13,574.4
07-02-2011,586.75,586.75,563.25,565.58
08-02-2011,566,574.95,559.25,562.55
09-02-2011,561.25,564.8,541.85,549.15
10-02-2011,550,557.25,536,545.38
11-02-2011,542.05,552.1,527.95,544.8
14-02-2011,545.5,560,543.5,556.15
15-02-2011,559.5,559.5,538.28,548.85
16-02-2011,552.5,554.85,540.5,548.25
17-02-2011,552.5,557.22,546.2,554.6
18-02-2011,555.13,566.2,541.05,544.85
21-02-2011,545,574,529.1,569.3
22-02-2011,561.33,573.85,560,569.38
23-02-2011,564.08,572.47,561.55,562.78
24-02-2011,559.5,569.38,545.65,555.9
25-02-2011,552.65,558.5,544.13,555.03
28-02-2011,550.6,574.13,550,555.13
01-03-2011,556.5,566,548.8,562.25
03-03-2011,559.95,577.5,553.5,575.1
04-03-2011,581.67,581.67,566.25,567.78
07-03-2011,562,562.5,547.22,554.13
08-03-2011,552.58,564.4,552.58,558.85
09-03-2011,561.28,569,559.25,563.35
10-03-2011,561,561,550,554.28
11-03-2011,550,551.2,531.65,538.53
14-03-2011,535.5,551,529.2,548.78
15-03-2011,537.5,547.72,532.83,544.9
16-03-2011,546,561.72,545.58,557.42
17-03-2011,552.5,559.45,546.33,549
18-03-2011,546.75,554.5,538.05,541.38
21-03-2011,545.75,545.75,533.25,535.4
22-03-2011,537.55,540,531.5,534.75
23-03-2011,535.5,535.5,528.63,532.17
24-03-2011,535.5,547.78,535,546.7
25-03-2011,558.42,564.25,551.88,559.83
28-03-2011,561.92,563.35,554,559.95
29-03-2011,560,575.95,559.58,569.35
30-03-2011,574,582,572.45,575.97
31-03-2011,576,599,576,591.95
01-04-2011,592.5,599.38,586.28,590.08
04-04-2011,592.5,608,592,606.6
05-04-2011,607.53,621.97,601.88,619.92
06-04-2011,619.5,623.47,607.08,610.92
07-04-2011,610,610,597.58,599.6
08-04-2011,598.45,607,592.38,598
11-04-2011,590.08,597.5,587.65,589.2
13-04-2011,587.5,610.7,587.15,605.05
15-04-2011,608.45,609.95,590,595.7
18-04-2011,599,606.25,570.03,572.3
19-04-2011,572.3,584.7,570,582.35
20-04-2011,589.9,612,589.78,609.35
21-04-2011,620.5,622.9,585.42,596.05
25-04-2011,598.5,602,586.33,598.92
26-04-2011,600,601,590.17,594.5
27-04-2011,597.47,597.47,588.03,590.3
28-04-2011,590.08,591.75,577.8,579.33
29-04-2011,586,586,575.13,582.83
02-05-2011,585,588.75,576.25,579.22
03-05-2011,581,581,565.5,569.22
04-05-2011,573,573,557.58,568.53
05-05-2011,572.5,572.5,554.05,557.5
06-05-2011,560,576.75,559.88,574.47
09-05-2011,575,575.97,562.25,567.78
10-05-2011,566.5,579.97,564,569.95
11-05-2011,569.5,575.85,563.05,570.13
12-05-2011,566.95,566.95,554.17,555.88
13-05-2011,556,571.15,556,563.55
16-05-2011,560.5,573.7,560,565.55
17-05-2011,561.03,574.6,561.03,570.85
18-05-2011,571.13,580.75,571.13,577.53
19-05-2011,582.5,585,578,582.42
20-05-2011,586.88,591.7,581.63,587.5
23-05-2011,582,585.25,575,583.28
24-05-2011,581.33,586.4,569.58,574.95
25-05-2011,574.55,574.95,560,564.3
26-05-2011,569.5,571.5,560,567.88
27-05-2011,574.28,574.95,568.15,572.28
30-05-2011,575.5,579.97,571.15,575.97
31-05-2011,577.5,588.85,575.05,578.58
01-06-2011,578.5,588.5,578.5,587.7
02-06-2011,579.45,586,578.33,583.88
03-06-2011,583,587.5,575,576.05
06-06-2011,570,584,570,582.17
07-06-2011,581.5,591.58,579,589.65
08-06-2011,585.95,592.5,581.75,590.7
